Timestamp,Trade Price,Trade Volume,Best Bid,Bid Size,Best Ask,Ask Size,Upper Limit,Lower Limit,Turnover,Calc VWAP,Flow
2016-06-28T15:46:15.842,,,47.90,44,47.91,4,56.33,36.33,,,
2016-06-28T15:46:15.842,,,47.90,44,47.91,2,56.33,36.33,,,
2016-06-28T15:46:15.842,,,47.90,44,47.92,26,56.33,36.33,,,
2016-06-28T15:46:15.842,,,47.90,45,47.92,26,56.33,36.33,,,
2016-06-28T15:46:15.842,,,47.90,45,47.92,22,56.33,36.33,,,
2016-06-28T15:46:15.131,,,47.91,4,47.92,22,56.33,36.33,,,
2016-06-28T15:46:13.911,,,47.91,4,47.92,23,56.33,36.33,,,
2016-06-28T15:46:13.711,,,47.91,4,47.92,21,56.33,36.33,,,
2016-06-28T15:46:13.630,,,47.91,4,47.92,20,56.33,36.33,,,
2016-06-28T15:46:13.579,,,47.91,4,47.92,21,56.33,36.33,,,
2016-06-28T15:46:13.579,,,47.91,5,47.92,21,56.33,36.33,,,
2016-06-28T15:46:13.579,,,47.91,6,47.92,21,56.33,36.33,,,
2016-06-28T15:46:13.579,,,47.91,6,47.92,20,56.33,36.33,,,
2016-06-28T15:46:13.579,,,47.91,9,47.92,20,56.33,36.33,,,
2016-06-28T15:46:13.579,,,47.91,10,47.92,20,56.33,36.33,,,
2016-06-28T15:46:13.579,,,47.91,10,47.92,19,56.33,36.33,,,
2016-06-28T15:46:13.579,,,47.91,10,47.92,16,56.33,36.33,,,
2016-06-28T15:46:13.579,,,47.91,10,47.92,15,56.33,36.33,,,
2016-06-28T15:46:13.512,,,47.91,11,47.92,15,56.33,36.33,,,
2016-06-28T15:46:13.512,,,47.91,11,47.92,14,56.33,36.33,,,
2016-06-28T15:46:13.512,,,47.91,11,47.92,15,56.33,36.33,,,
2016-06-28T15:46:13.512,,,47.91,11,47.92,14,56.33,36.33,,,
2016-06-28T15:46:13.512,,,47.91,11,47.92,13,56.33,36.33,,,
2016-06-28T15:46:13.512,,,47.91,11,47.92,12,56.33,36.33,,,
2016-06-28T15:46:13.512,,,47.91,12,47.92,12,56.33,36.33,,,
2016-06-28T15:46:13.512,,,47.91,12,47.92,11,56.33,36.33,,,
2016-06-28T15:46:13.512,,,47.91,13,47.92,11,56.33,36.33,,,
2016-06-28T15:46:13.512,,,47.91,15,47.92,11,56.33,36.33,,,
2016-06-28T15:46:12.632,,,47.91,15,47.92,10,56.33,36.33,,,
2016-06-28T15:46:12.632,,,47.91,15,47.92,11,56.33,36.33,,,
2016-06-28T15:46:12.632,,,47.91,15,47.92,10,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,15,47.92,9,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,14,47.92,9,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,14,47.92,10,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,14,47.92,11,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,14,47.92,14,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,13,47.92,14,56.33,36.33,,,
2016-06-28T15:46:12.620,47.92,3,47.91,13,47.92,17,56.33,36.33,143.76,47.85,-16081.19
2016-06-28T15:46:12.620,,,47.91,13,47.92,17,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,13,47.92,18,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,13,47.92,19,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,12,47.92,19,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,12,47.92,20,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,12,47.92,21,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,12,47.92,23,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,11,47.92,23,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,7,47.92,23,56.33,36.33,,,
2016-06-28T15:46:12.620,,,47.91,6,47.92,23,56.33,36.33,,,
2016-06-28T15:46:12.611,,,47.91,4,47.92,23,56.33,36.33,,,
2016-06-28T15:46:12.611,,,47.91,1,47.92,23,56.33,36.33,,,
2016-06-28T15:46:11.661,,,47.90,43,47.92,23,56.33,36.33,,,
2016-06-28T15:46:11.661,,,47.90,43,47.92,24,56.33,36.33,,,
2016-06-28T15:46:11.651,,,47.90,43,47.92,23,56.33,36.33,,,
2016-06-28T15:46:11.651,,,47.91,2,47.92,23,56.33,36.33,,,
2016-06-28T15:46:11.641,,,47.91,2,47.92,21,56.33,36.33,,,
2016-06-28T15:46:11.641,,,47.91,2,47.92,22,56.33,36.33,,,
2016-06-28T15:46:11.641,,,47.91,2,47.92,23,56.33,36.33,,,
2016-06-28T15:46:11.641,,,47.91,2,47.92,25,56.33,36.33,,,
2016-06-28T15:46:11.641,,,47.91,2,47.92,26,56.33,36.33,,,
2016-06-28T15:46:11.641,,,47.90,42,47.92,26,56.33,36.33,,,
2016-06-28T15:46:11.641,47.91,2,47.90,42,47.91,2,56.33,36.33,95.82,47.85,-16224.95
2016-06-28T15:46:10.221,,,47.90,42,47.91,2,56.33,36.33,,,
2016-06-28T15:46:10.221,47.91,1,47.90,42,47.91,3,56.33,36.33,47.91,47.85,-16320.77
2016-06-28T15:46:09.919,,,47.90,42,47.91,3,56.33,36.33,,,
2016-06-28T15:46:09.910,47.90,1,47.90,43,47.91,3,56.33,36.33,47.90,47.85,-16368.68
2016-06-28T15:46:08.720,,,47.90,43,47.91,3,56.33,36.33,,,
2016-06-28T15:46:08.720,,,47.90,42,47.91,3,56.33,36.33,,,
2016-06-28T15:46:08.710,,,47.90,41,47.91,3,56.33,36.33,,,
2016-06-28T15:46:08.360,,,47.90,40,47.91,3,56.33,36.33,,,
2016-06-28T15:46:08.360,,,47.90,41,47.91,3,56.33,36.33,,,
2016-06-28T15:46:08.360,,,47.90,42,47.91,3,56.33,36.33,,,
2016-06-28T15:46:06.999,,,47.90,43,47.91,3,56.33,36.33,,,
2016-06-28T15:46:06.830,,,47.90,43,47.91,2,56.33,36.33,,,
2016-06-28T15:46:06.519,,,47.90,43,47.91,1,56.33,36.33,,,
2016-06-28T15:46:06.519,,,47.90,43,47.92,23,56.33,36.33,,,
2016-06-28T15:46:06.080,,,47.90,43,47.91,1,56.33,36.33,,,
2016-06-28T15:46:06.080,,,47.90,43,47.92,19,56.33,36.33,,,
2016-06-28T15:46:06.080,47.91,1,47.91,1,47.92,19,56.33,36.33,47.91,47.85,-16320.78
2016-06-28T15:46:06.080,,,47.91,1,47.92,19,56.33,36.33,,,
2016-06-28T15:46:06.080,,,47.91,1,47.92,18,56.33,36.33,,,
2016-06-28T15:46:06.080,47.91,2,47.91,3,47.92,18,56.33,36.33,95.82,47.85,-16272.87
2016-06-28T15:46:05.630,,,47.91,3,47.92,18,56.33,36.33,,,
2016-06-28T15:46:05.630,,,47.91,3,47.92,17,56.33,36.33,,,
2016-06-28T15:46:05.630,,,47.91,4,47.92,17,56.33,36.33,,,
2016-06-28T15:46:05.630,,,47.91,4,47.92,16,56.33,36.33,,,
2016-06-28T15:46:05.630,,,47.91,4,47.92,13,56.33,36.33,,,
2016-06-28T15:46:05.630,,,47.91,5,47.92,13,56.33,36.33,,,
2016-06-28T15:46:05.630,,,47.91,8,47.92,13,56.33,36.33,,,
2016-06-28T15:46:05.360,,,47.91,8,47.92,12,56.33,36.33,,,
2016-06-28T15:46:05.360,47.92,1,47.91,8,47.92,13,56.33,36.33,47.92,47.85,-16177.05
2016-06-28T15:46:05.300,,,47.91,8,47.92,13,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,7,47.92,13,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,8,47.92,13,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,8,47.92,14,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,8,47.92,13,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,7,47.92,13,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,11,47.92,13,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,10,47.92,13,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,11,47.92,13,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,11,47.92,12,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,11,47.92,13,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,11,47.92,16,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,10,47.92,16,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,10,47.92,17,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,10,47.92,18,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,10,47.92,17,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,11,47.92,17,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,12,47.92,17,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,12,47.92,18,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,13,47.92,18,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,14,47.92,18,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,13,47.92,18,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,15,47.92,18,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,17,47.92,18,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,14,47.92,18,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,14,47.92,20,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,10,47.92,20,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,10,47.92,21,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,9,47.92,21,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,8,47.92,21,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.91,8,47.92,26,56.33,36.33,,,
2016-06-28T15:46:05.030,,,47.90,42,47.92,26,56.33,36.33,,,
2016-06-28T15:46:05.030,47.91,4,47.90,42,47.91,4,56.33,36.33,191.64,47.85,-16224.97
2016-06-28T15:46:04.910,,,47.90,42,47.91,4,56.33,36.33,,,
2016-06-28T15:46:04.900,,,47.90,43,47.91,4,56.33,36.33,,,
2016-06-28T15:46:04.820,,,47.90,43,47.91,3,56.33,36.33,,,
2016-06-28T15:46:04.820,,,47.90,42,47.91,3,56.33,36.33,,,
2016-06-28T15:46:04.790,,,47.90,41,47.91,3,56.33,36.33,,,
2016-06-28T15:46:04.720,,,47.90,41,47.91,2,56.33,36.33,,,
2016-06-28T15:46:04.710,,,47.90,42,47.91,2,56.33,36.33,,,
2016-06-28T15:46:04.710,,,47.90,43,47.91,2,56.33,36.33,,,
2016-06-28T15:46:04.710,,,47.90,43,47.91,1,56.33,36.33,,,
2016-06-28T15:46:04.710,,,47.90,42,47.91,1,56.33,36.33,,,
2016-06-28T15:46:04.710,,,47.90,42,47.92,27,56.33,36.33,,,
2016-06-28T15:46:04.710,,,47.90,42,47.92,26,56.33,36.33,,,
2016-06-28T15:46:04.710,,,47.90,42,47.92,25,56.33,36.33,,,
2016-06-28T15:46:04.710,,,47.90,42,47.92,24,56.33,36.33,,,
2016-06-28T15:46:04.710,,,47.91,1,47.92,24,56.33,36.33,,,
2016-06-28T15:46:04.700,,,47.91,1,47.92,25,56.33,36.33,,,
2016-06-28T15:46:04.700,,,47.91,1,47.92,28,56.33,36.33,,,
2016-06-28T15:46:04.700,,,47.91,1,47.92,29,56.33,36.33,,,
2016-06-28T15:46:04.700,47.91,1,47.91,2,47.92,29,56.33,36.33,47.91,47.85,-16033.33
2016-06-28T15:46:04.700,,,47.91,2,47.92,29,56.33,36.33,,,
2016-06-28T15:46:04.700,,,47.90,42,47.92,29,56.33,36.33,,,
2016-06-28T15:46:04.700,47.91,1,47.90,42,47.91,1,56.33,36.33,47.91,47.85,-15985.42
2016-06-28T15:46:04.690,,,47.90,42,47.91,1,56.33,36.33,,,
2016-06-28T15:46:04.680,,,47.90,41,47.91,1,56.33,36.33,,,
2016-06-28T15:46:04.680,,,47.90,40,47.91,1,56.33,36.33,,,
2016-06-28T15:46:04.680,,,47.90,37,47.91,1,56.33,36.33,,,
2016-06-28T15:46:04.672,,,47.90,35,47.91,1,56.33,36.33,,,
2016-06-28T15:46:04.672,,,47.90,35,47.91,2,56.33,36.33,,,
2016-06-28T15:46:04.672,,,47.90,36,47.91,2,56.33,36.33,,,
2016-06-28T15:46:04.672,,,47.90,37,47.91,2,56.33,36.33,,,
2016-06-28T15:46:04.672,,,47.90,37,47.91,8,56.33,36.33,,,
2016-06-28T15:46:04.672,,,47.90,39,47.91,8,56.33,36.33,,,
2016-06-28T15:46:04.672,,,47.90,39,47.91,7,56.33,36.33,,,
2016-06-28T15:46:04.672,,,47.90,38,47.91,7,56.33,36.33,,,
2016-06-28T15:46:04.672,,,47.90,38,47.91,1,56.33,36.33,,,
2016-06-28T15:46:04.672,,,47.90,38,47.92,24,56.33,36.33,,,
2016-06-28T15:46:04.672,,,47.91,1,47.92,24,56.33,36.33,,,
2016-06-28T15:46:04.672,,,47.91,1,47.92,23,56.33,36.33,,,
2016-06-28T15:46:04.662,47.91,3,47.91,3,47.92,23,56.33,36.33,143.73,47.85,-15937.51
2016-06-28T15:46:04.662,,,47.91,3,47.92,23,56.33,36.33,,,
2016-06-28T15:46:04.140,,,47.91,3,47.92,22,56.33,36.33,,,
2016-06-28T15:46:03.620,,,47.91,3,47.92,21,56.33,36.33,,,
2016-06-28T15:46:03.360,,,47.91,3,47.92,22,56.33,36.33,,,
2016-06-28T15:46:03.189,,,47.91,3,47.92,21,56.33,36.33,,,
2016-06-28T15:46:02.120,,,47.91,7,47.92,21,56.33,36.33,,,
2016-06-28T15:46:01.441,,,47.91,7,47.92,20,56.33,36.33,,,
2016-06-28T15:46:00.830,,,47.91,3,47.92,20,56.33,36.33,,,
2016-06-28T15:46:00.830,47.91,1,47.91,4,47.92,20,56.33,36.33,47.91,47.85,-15793.78
2016-06-28T15:46:00.550,,,47.91,4,47.92,20,56.33,36.33,,,
2016-06-28T15:46:00.550,,,47.91,5,47.92,20,56.33,36.33,,,
2016-06-28T15:46:00.550,,,47.91,6,47.92,20,56.33,36.33,,,
2016-06-28T15:46:00.550,,,47.91,7,47.92,20,56.33,36.33,,,
2016-06-28T15:46:00.550,47.91,1,47.91,8,47.92,20,56.33,36.33,47.91,47.85,-15745.87
2016-06-28T15:45:59.434,,,47.91,8,47.92,20,56.33,36.33,,,
2016-06-28T15:45:59.434,47.91,1,47.91,9,47.92,20,56.33,36.33,47.91,47.85,-15697.96
2016-06-28T15:45:59.434,,,47.91,9,47.92,20,56.33,36.33,,,
2016-06-28T15:45:59.434,47.91,1,47.91,10,47.92,20,56.33,36.33,47.91,47.85,-15650.05
2016-06-28T15:45:59.370,,,47.91,10,47.92,20,56.33,36.33,,,
2016-06-28T15:45:59.370,,,47.91,9,47.92,20,56.33,36.33,,,
2016-06-28T15:45:59.370,,,47.91,6,47.92,20,56.33,36.33,,,
2016-06-28T15:45:59.370,,,47.91,6,47.92,21,56.33,36.33,,,
2016-06-28T15:45:59.370,,,47.91,5,47.92,21,56.33,36.33,,,
2016-06-28T15:45:56.191,,,47.91,4,47.92,21,56.33,36.33,,,
2016-06-28T15:45:55.631,,,47.91,4,47.92,20,56.33,36.33,,,
2016-06-28T15:45:55.631,,,47.91,2,47.92,20,56.33,36.33,,,
2016-06-28T15:45:55.161,,,47.90,38,47.92,20,56.33,36.33,,,
2016-06-28T15:45:55.140,,,47.90,38,47.92,21,56.33,36.33,,,
2016-06-28T15:45:55.131,,,47.90,39,47.92,21,56.33,36.33,,,
2016-06-28T15:45:55.131,,,47.90,39,47.92,22,56.33,36.33,,,
2016-06-28T15:45:55.131,47.91,1,47.91,1,47.92,22,56.33,36.33,47.91,47.85,-15602.14
2016-06-28T15:45:54.641,,,47.91,1,47.92,22,56.33,36.33,,,
2016-06-28T15:45:54.421,,,47.91,4,47.92,22,56.33,36.33,,,
2016-06-28T15:45:53.661,,,47.91,3,47.92,22,56.33,36.33,,,
2016-06-28T15:45:53.631,,,47.90,39,47.92,22,56.33,36.33,,,
2016-06-28T15:45:53.601,,,47.90,38,47.92,22,56.33,36.33,,,
2016-06-28T15:45:53.591,,,47.90,39,47.92,22,56.33,36.33,,,
2016-06-28T15:45:53.591,,,47.90,40,47.92,22,56.33,36.33,,,
2016-06-28T15:45:53.581,,,47.91,1,47.92,22,56.33,36.33,,,
2016-06-28T15:45:53.581,,,47.91,3,47.92,22,56.33,36.33,,,
2016-06-28T15:45:53.331,,,47.91,4,47.92,22,56.33,36.33,,,
2016-06-28T15:45:52.300,,,47.91,4,47.92,21,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,4,47.92,22,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,5,47.92,22,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,4,47.92,22,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,3,47.92,22,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,3,47.92,21,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,1,47.92,21,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,1,47.92,20,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,1,47.92,19,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,1,47.92,16,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,2,47.92,16,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,3,47.92,16,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,6,47.92,16,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,6,47.92,15,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,10,47.92,15,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,11,47.92,15,56.33,36.33,,,
2016-06-28T15:45:51.350,,,47.91,11,47.92,14,56.33,36.33,,,
2016-06-28T15:45:51.350,47.91,1,47.91,12,47.92,14,56.33,36.33,47.91,47.85,-15554.23
2016-06-28T15:45:50.999,,,47.91,12,47.92,14,56.33,36.33,,,
2016-06-28T15:45:50.790,,,47.91,16,47.92,14,56.33,36.33,,,
2016-06-28T15:45:50.780,47.92,1,47.91,16,47.92,15,56.33,36.33,47.92,47.85,-15506.32
2016-06-28T15:45:50.550,,,47.91,16,47.92,15,56.33,36.33,,,
2016-06-28T15:45:50.470,,,47.91,16,47.92,14,56.33,36.33,,,
2016-06-28T15:45:50.470,,,47.91,16,47.92,15,56.33,36.33,,,
2016-06-28T15:45:50.470,,,47.91,12,47.92,15,56.33,36.33,,,
2016-06-28T15:45:50.470,,,47.91,12,47.92,16,56.33,36.33,,,
2016-06-28T15:45:50.470,47.92,1,47.91,12,47.92,17,56.33,36.33,47.92,47.85,-15554.24
2016-06-28T15:45:50.470,,,47.91,12,47.92,17,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,12,47.92,16,56.33,36.33,,,
2016-06-28T15:45:50.390,47.92,1,47.91,12,47.92,17,56.33,36.33,47.92,47.85,-15602.16
2016-06-28T15:45:50.390,,,47.91,12,47.92,17,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,13,47.92,17,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,13,47.92,16,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,13,47.92,15,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,14,47.92,15,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,14,47.92,14,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,14,47.92,13,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,14,47.92,14,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,14,47.92,13,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,18,47.92,13,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,17,47.92,13,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,17,47.92,14,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,17,47.92,15,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,17,47.92,14,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,16,47.92,14,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,16,47.92,16,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,15,47.92,16,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,14,47.92,16,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,14,47.92,13,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,13,47.92,13,56.33,36.33,,,
2016-06-28T15:45:50.390,,,47.91,9,47.92,13,56.33,36.33,,,
2016-06-28T15:45:50.381,,,47.91,8,47.92,13,56.33,36.33,,,
2016-06-28T15:45:50.381,,,47.91,8,47.92,14,56.33,36.33,,,
2016-06-28T15:45:50.381,,,47.91,5,47.92,14,56.33,36.33,,,
2016-06-28T15:45:50.381,,,47.91,1,47.92,14,56.33,36.33,,,
2016-06-28T15:45:50.381,,,47.91,1,47.92,15,56.33,36.33,,,
2016-06-28T15:45:50.381,,,47.90,37,47.92,15,56.33,36.33,,,
2016-06-28T15:45:50.381,,,47.90,37,47.92,16,56.33,36.33,,,
2016-06-28T15:45:50.381,47.92,1,47.90,37,47.92,39,56.33,36.33,47.92,47.85,-15650.08
2016-06-28T15:45:50.381,47.92,20,47.90,37,47.92,39,56.33,36.33,958.40,47.85,-15698.00
2016-06-28T15:45:50.381,47.92,2,47.90,37,47.92,39,56.33,36.33,95.84,47.85,-16656.40
2016-06-28T15:45:50.091,,,47.90,37,47.92,39,56.33,36.33,,,
2016-06-28T15:45:50.081,,,47.90,34,47.92,39,56.33,36.33,,,
2016-06-28T15:45:50.081,,,47.90,34,47.92,40,56.33,36.33,,,
2016-06-28T15:45:50.081,,,47.90,36,47.92,40,56.33,36.33,,,
2016-06-28T15:45:50.071,,,47.90,39,47.92,40,56.33,36.33,,,
2016-06-28T15:45:50.071,,,47.91,2,47.92,40,56.33,36.33,,,
2016-06-28T15:45:50.071,,,47.91,2,47.92,39,56.33,36.33,,,
2016-06-28T15:45:50.071,,,47.91,2,47.92,38,56.33,36.33,,,
2016-06-28T15:45:50.071,,,47.91,2,47.92,39,56.33,36.33,,,
2016-06-28T15:45:50.071,,,47.90,34,47.92,39,56.33,36.33,,,
2016-06-28T15:45:50.071,47.91,2,47.90,34,47.91,2,56.33,36.33,95.82,47.85,-16752.24
2016-06-28T15:45:49.999,,,47.90,34,47.91,2,56.33,36.33,,,
2016-06-28T15:45:49.999,,,47.90,37,47.91,2,56.33,36.33,,,
2016-06-28T15:45:49.740,,,47.90,34,47.91,2,56.33,36.33,,,
2016-06-28T15:45:49.720,,,47.90,37,47.91,2,56.33,36.33,,,
2016-06-28T15:45:49.720,,,47.90,34,47.91,2,56.33,36.33,,,
2016-06-28T15:45:49.720,,,47.90,37,47.91,2,56.33,36.33,,,
2016-06-28T15:45:47.880,,,47.90,34,47.91,2,56.33,36.33,,,
2016-06-28T15:45:47.410,,,47.90,34,47.91,1,56.33,36.33,,,
2016-06-28T15:45:46.940,,,47.90,34,47.91,2,56.33,36.33,,,
2016-06-28T15:45:46.830,,,47.90,33,47.91,2,56.33,36.33,,,
2016-06-28T15:45:46.830,47.90,1,47.90,34,47.91,2,56.33,36.33,47.90,47.85,-16848.06
2016-06-28T15:45:46.420,,,47.90,34,47.91,2,56.33,36.33,,,
2016-06-28T15:45:45.889,,,47.90,34,47.91,1,56.33,36.33,,,
2016-06-28T15:45:45.870,,,47.90,34,47.91,2,56.33,36.33,,,
2016-06-28T15:45:45.579,,,47.90,34,47.91,1,56.33,36.33,,,
2016-06-28T15:45:45.570,,,47.90,33,47.91,1,56.33,36.33,,,
2016-06-28T15:45:45.561,,,47.90,33,47.91,6,56.33,36.33,,,
2016-06-28T15:45:45.561,,,47.90,33,47.91,7,56.33,36.33,,,
2016-06-28T15:45:45.561,,,47.90,33,47.91,6,56.33,36.33,,,
2016-06-28T15:45:45.561,,,47.90,33,47.91,8,56.33,36.33,,,
2016-06-28T15:45:45.561,,,47.90,33,47.91,6,56.33,36.33,,,
2016-06-28T15:45:45.561,,,47.90,34,47.91,6,56.33,36.33,,,
2016-06-28T15:45:45.561,,,47.90,35,47.91,6,56.33,36.33,,,
2016-06-28T15:45:45.561,,,47.90,36,47.91,6,56.33,36.33,,,
2016-06-28T15:45:45.561,,,47.90,36,47.91,7,56.33,36.33,,,
2016-06-28T15:45:45.551,,,47.90,37,47.91,7,56.33,36.33,,,
2016-06-28T15:45:45.551,,,47.90,38,47.91,7,56.33,36.33,,,
2016-06-28T15:45:45.551,,,47.90,38,47.91,6,56.33,36.33,,,
2016-06-28T15:45:45.551,,,47.90,38,47.91,1,56.33,36.33,,,
2016-06-28T15:45:45.551,,,47.90,38,47.92,36,56.33,36.33,,,
